Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Apartamento,Cidade Industrial,Curitiba,1 vaga,2 quartos,64 m²,1,"R$ 365.000,00"
Casa,Campo Pequeno,Colombo,3 vagas,3 quartos,60 m²,2,"R$ 365.000,00"
Casa,Balneário São José I,Itapoá,1 vaga,3 quartos,80 m²,2,"R$ 365.000,00"
Apartamento,Mossunguê,Curitiba,1 vaga,3 quartos,76 m²,2,"R$ 365.000,00"
Apartamento,Novo Mundo,Curitiba,1 vaga,3 quartos,88 m²,2,"R$ 365.000,00"
Casa,Campo Pequeno,Colombo,3 vagas,3 quartos,60 m²,2,"R$ 365.000,00"
Sobrado,Boa Vista,Ponta Grossa,2 vagas,2 quartos,82 m²,2,"R$ 365.000,00"
Sobrado,Boa Vista,Ponta Grossa,2 vagas,2 quartos,82 m²,2,"R$ 365.000,00"
Apartamento,Bigorrilho,Curitiba,1 vaga,2 quartos,87 m²,1,"R$ 365.000,00"
Apartamento,Caioba,Matinhos,1 vaga,2 quartos,72 m²,2,"R$ 365.000,00"
Sobrado,Betaras,Matinhos,2 vagas,3 quartos,95 m²,3,"R$ 364.900,00"
Apartamento,Xaxim,Curitiba,1 vaga,3 quartos,120 m²,2,"R$ 364.000,00"
Apartamento,Caioba,Matinhos,1 vaga,2 quartos,48 m²,0,"R$ 363.400,00"
Apartamento,Centro,Pato Branco,1 vaga,1 quarto,63 m²,1,"R$ 363.000,00"
Apartamento,Inajá,Matinhos,1 vaga,2 quartos,38 m²,2,"R$ 362.000,00"
Studio,Água Verde,Curitiba,0 vaga,1 quarto,30 m²,0,"R$ 361.978,10"
Studio,Água Verde,Curitiba,0 vaga,1 quarto,30 m²,1,"R$ 361.978,10"
Apartamento,Uvaranas,Ponta Grossa,1 vaga,2 quartos,81 m²,1,"R$ 360.000,00"
Apartamento,Santa Cândida,Curitiba,2 vagas,2 quartos,138 m²,2,"R$ 360.000,00"
Apartamento,Juvevê,Curitiba,1 vaga,3 quartos,86 m²,1,"R$ 360.000,00"
Apartamento,Centro,São José Dos Pinhais,1 vaga,3 quartos,93 m²,1,"R$ 360.000,00"
Apartamento,Rebouças,Curitiba,1 vaga,2 quartos,94 m²,1,"R$ 360.000,00"
Apartamento,Xaxim,Curitiba,1 vaga,2 quartos,100 m²,2,"R$ 360.000,00"
Sobrado,Colônia Dona Luíza,Ponta Grossa,3 vagas,3 quartos,102 m²,1,"R$ 360.000,00"
Casa,Boqueirão,Guarapuava,1 vaga,2 quartos,80 m²,2,"R$ 360.000,00"
Apartamento,Portão,Curitiba,2 vagas,3 quartos,107 m²,1,"R$ 360.000,00"
Sobrado,Bairro Alto,Curitiba,1 vaga,2 quartos,92 m²,3,"R$ 360.000,00"
Casa,Santa Quitéria,Curitiba,1 vaga,2 quartos,92 m²,1,"R$ 360.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,3 quartos,85 m²,1,"R$ 360.000,00"
Casa,Paulo Afonso,Pato Branco,2 vagas,2 quartos,93 m²,1,"R$ 360.000,00"
Apartamento,Bom Retiro,Joinville,1 vaga,2 quartos,95 m²,2,"R$ 360.000,00"
Sobrado,Planta Quississana,São José Dos Pinhais,3 vagas,4 quartos,225 m²,3,"R$ 360.000,00"
Casa,Eucaliptos,Fazenda Rio Grande,2 vagas,3 quartos,66 m²,1,"R$ 360.000,00"
Apartamento,Centro,Curitiba,1 vaga,1 quarto,39 m²,1,"R$ 360.000,00"
Casa,Cidade Industrial,Curitiba,2 vagas,2 quartos,93 m²,1,"R$ 360.000,00"
Casa,Umbará,Curitiba,1 vaga,2 quartos,120 m²,1,"R$ 360.000,00"
Apartamento,Jardim Botânico,Curitiba,1 vaga,3 quartos,92 m²,2,"R$ 360.000,00"
Sobrado,Vila Iná,São José Dos Pinhais,1 vaga,3 quartos,91 m²,2,"R$ 360.000,00"
Casa,São Dimas,Colombo,3 vagas,3 quartos,270 m²,2,"R$ 360.000,00"
Casa,Petrópolis,Joinville,1 vaga,2 quartos,84 m²,1,"R$ 360.000,00"
Casa,Santa Terezinha,Pato Branco,1 vaga,5 quartos,70 m²,2,"R$ 360.000,00"
Apartamento,Centro,Guarapuava,1 vaga,3 quartos,83 m²,2,"R$ 360.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,3 quartos,103 m²,2,"R$ 360.000,00"
Studio,Campina Do Siqueira,Curitiba,0 vaga,1 quarto,50 m²,1,"R$ 360.000,00"
Casa,Shangri-La,Pontal Do Paraná,2 vagas,2 quartos,74 m²,2,"R$ 360.000,00"
Casa,Betaras,Matinhos,1 vaga,3 quartos,72 m²,2,"R$ 360.000,00"
Studio,Água Verde,Curitiba,0 vaga,1 quarto,0 m²,0,"R$ 359.990,00"
Casa,Osasco,Colombo,2 vagas,3 quartos,110 m²,1,"R$ 359.900,00"
Casa,Roça Grande,Colombo,1 vaga,3 quartos,74 m²,2,"R$ 359.900,00"
Apartamento,Atuba,Curitiba,1 vaga,2 quartos,59 m²,1,"R$ 359.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,3 quartos,107 m²,2,"R$ 359.000,00"
Casa,Costeira,São José Dos Pinhais,2 vagas,2 quartos,79 m²,2,"R$ 359.000,00"
Casa,Vila Glória,Campo Largo,1 vaga,3 quartos,63 m²,1,"R$ 359.000,00"
Casa,Jardim Das Graças,Colombo,0 vaga,3 quartos,83 m²,1,"R$ 359.000,00"
Casa,São Cristóvão,Pato Branco,1 vaga,4 quartos,130 m²,2,"R$ 359.000,00"
Apartamento,Caioba,Matinhos,1 vaga,2 quartos,64 m²,1,"R$ 359.000,00"
Sobrado,Campo De Santana,Curitiba,1 vaga,3 quartos,90 m²,2,"R$ 359.000,00"
Sobrado,Boqueirão,Curitiba,2 vagas,2 quartos,64 m²,2,"R$ 359.000,00"
Casa,Sítio Cercado,Curitiba,2 vagas,3 quartos,60 m²,1,"R$ 358.000,00"
Apartamento,Vista Alegre,Curitiba,1 vaga,3 quartos,79 m²,2,"R$ 358.000,00"
Apartamento,Juvevê,Curitiba,1 vaga,2 quartos,57 m²,1,"R$ 356.000,00"
Casa,Vila Pacheco,Almirante Tamandaré,1 vaga,3 quartos,133 m²,1,"R$ 355.000,00"
Apartamento,Rebouças,Curitiba,1 vaga,3 quartos,107 m²,2,"R$ 355.000,00"
Apartamento,Ronda,Ponta Grossa,1 vaga,3 quartos,104 m²,1,"R$ 355.000,00"
Apartamento,Portão,Curitiba,1 vaga,3 quartos,79 m²,2,"R$ 355.000,00"
Casa,Fazendinha,Curitiba,2 vagas,3 quartos,59 m²,1,"R$ 355.000,00"
Apartamento,Alto Tarumã,Pinhais,1 vaga,3 quartos,70 m²,1,"R$ 355.000,00"
Apartamento,Cajuru,Curitiba,1 vaga,2 quartos,124 m²,1,"R$ 355.000,00"
Apartamento,Cabral,Curitiba,1 vaga,3 quartos,81 m²,1,"R$ 355.000,00"
Apartamento,Centro,Pato Branco,1 vaga,1 quarto,61 m²,1,"R$ 354.900,00"
Casa,Vila Glória,Campo Largo,1 vaga,3 quartos,100 m²,1,"R$ 352.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,3 quartos,116 m²,2,"R$ 350.000,00"
Casa,Águas Claras,Campo Largo,2 vagas,3 quartos,67 m²,2,"R$ 350.000,00"
Sobrado,Fraron,Pato Branco,1 vaga,3 quartos,96 m²,3,"R$ 350.000,00"
Apartamento,Jardim Bela Vista,Carambeí,1 vaga,3 quartos,92 m²,0,"R$ 350.000,00"
Casa,Cadorin,Pato Branco,1 vaga,3 quartos,90 m²,2,"R$ 350.000,00"
Casa,João Costa,Joinville,1 vaga,2 quartos,96 m²,1,"R$ 350.000,00"
Casa,Cajuru,Curitiba,1 vaga,3 quartos,98 m²,2,"R$ 350.000,00"
Casa,Walfrido Do Rosário,Colombo,2 vagas,2 quartos,70 m²,2,"R$ 350.000,00"
Apartamento,Eucaliptos,Fazenda Rio Grande,1 vaga,2 quartos,87 m²,1,"R$ 350.000,00"
Casa,Santa Cândida,Curitiba,2 vagas,3 quartos,56 m²,1,"R$ 350.000,00"
Casa,Cidade Industrial,Curitiba,1 vaga,3 quartos,101 m²,2,"R$ 350.000,00"
Casa,Sítio Cercado,Curitiba,3 vagas,3 quartos,86 m²,2,"R$ 350.000,00"
Sobrado,Sítio Cercado,Curitiba,1 vaga,3 quartos,80 m²,1,"R$ 350.000,00"
Apartamento,Centro Cívico,Curitiba,1 vaga,1 quarto,67 m²,1,"R$ 350.000,00"
Apartamento,Santa Cândida,Curitiba,1 vaga,2 quartos,74 m²,2,"R$ 350.000,00"
Casa,Iguaçu,Fazenda Rio Grande,6 vagas,3 quartos,80 m²,1,"R$ 350.000,00"
Casa,Atuba,Curitiba,2 vagas,3 quartos,55 m²,2,"R$ 350.000,00"
Apartamento,Jardim Silvana,Almirante Tamandaré,1 vaga,4 quartos,250 m²,2,"R$ 350.000,00"
Sobrado,Estados,Fazenda Rio Grande,1 vaga,3 quartos,120 m²,1,"R$ 350.000,00"
Casa,Barreirinha,Curitiba,1 vaga,1 quarto,80 m²,1,"R$ 350.000,00"
Casa,Alto Boqueirão,Curitiba,1 vaga,3 quartos,108 m²,2,"R$ 350.000,00"
Casa,Balneário Parque,Itapoá,1 vaga,3 quartos,78 m²,2,"R$ 350.000,00"
Casa,Centro,Garuva,0 vaga,3 quartos,95 m²,1,"R$ 350.000,00"
Sobrado,Atuba,Colombo,1 vaga,3 quartos,96 m²,3,"R$ 350.000,00"
Casa,Santa Terezinha,Fazenda Rio Grande,0 vaga,2 quartos,91 m²,2,"R$ 350.000,00"
Apartamento,Centro,Ponta Grossa,0 vaga,1 quarto,68 m²,1,"R$ 350.000,00"
Casa,Balneário Solymar,Matinhos,2 vagas,3 quartos,90 m²,3,"R$ 350.000,00"
Sobrado,Santa Cândida,Curitiba,3 vagas,3 quartos,140 m²,2,"R$ 350.000,00"
Apartamento,Centro,Curitiba,0 vaga,2 quartos,57 m²,1,"R$ 350.000,00"
Casa,Sítio Cercado,Curitiba,2 vagas,2 quartos,170 m²,2,"R$ 350.000,00"
Cobertura,Campo Comprido,Curitiba,2 vagas,2 quartos,113 m²,2,"R$ 350.000,00"
Casa,Balneário São José I,Itapoá,2 vagas,3 quartos,71 m²,2,"R$ 350.000,00"
Casa,Balneário São José I,Itapoá,2 vagas,3 quartos,71 m²,2,"R$ 350.000,00"
Sobrado,Fraron,Pato Branco,1 vaga,3 quartos,96 m²,3,"R$ 350.000,00"
Apartamento,Vila Izabel,Curitiba,1 vaga,3 quartos,100 m²,1,"R$ 350.000,00"
Casa,Nações,Fazenda Rio Grande,2 vagas,2 quartos,90 m²,2,"R$ 350.000,00"
Casa,Balneário São José Ii,Itapoá,1 vaga,1 quarto,85 m²,1,"R$ 350.000,00"
Apartamento,Emiliano Perneta,Pinhais,0 vaga,3 quartos,73 m²,1,"R$ 350.000,00"
Apartamento,Cristo Rei,Curitiba,1 vaga,2 quartos,91 m²,2,"R$ 350.000,00"
Casa,Osasco,Colombo,1 vaga,3 quartos,60 m²,2,"R$ 350.000,00"
Sobrado,Tatuquara,Curitiba,1 vaga,2 quartos,60 m²,2,"R$ 350.000,00"
Casa,Vila Guarani,Colombo,0 vaga,4 quartos,300 m²,1,"R$ 350.000,00"
Sobrado,Portinho De Baixo,Antonina,0 vaga,3 quartos,100 m²,0,"R$ 350.000,00"
Apartamento,Estrela,Ponta Grossa,1 vaga,3 quartos,103 m²,2,"R$ 350.000,00"
Sobrado,Xaxim,Curitiba,2 vagas,3 quartos,97 m²,2,"R$ 350.000,00"
Apartamento,Emiliano Perneta,Pinhais,1 vaga,2 quartos,106 m²,1,"R$ 350.000,00"
Sobrado,Atuba,Colombo,1 vaga,3 quartos,96 m²,3,"R$ 350.000,00"
Casa,Weissópolis,Pinhais,2 vagas,2 quartos,55 m²,1,"R$ 350.000,00"
Apartamento,Vista Alegre,Curitiba,1 vaga,3 quartos,104 m²,2,"R$ 350.000,00"
Apartamento,Afonso Pena,São José Dos Pinhais,1 vaga,3 quartos,94 m²,1,"R$ 350.000,00"
Sobrado,Balneário Itapoá,Itapoá,1 vaga,2 quartos,167 m²,3,"R$ 350.000,00"
Casa,Chapada,Ponta Grossa,5 vagas,4 quartos,150 m²,1,"R$ 350.000,00"
Casa,Fazendinha,Curitiba,1 vaga,3 quartos,54 m²,1,"R$ 350.000,00"
Sobrado,Santa Cândida,Curitiba,3 vagas,3 quartos,140 m²,2,"R$ 350.000,00"
Casa,Sítio Cercado,Curitiba,2 vagas,3 quartos,140 m²,2,"R$ 350.000,00"
Sobrado,Sítio Cercado,Curitiba,3 vagas,4 quartos,180 m²,3,"R$ 350.000,00"
Casa,Alto Boqueirão,Curitiba,3 vagas,3 quartos,174 m²,1,"R$ 350.000,00"
Sobrado,Boqueirão,Curitiba,2 vagas,4 quartos,140 m²,2,"R$ 350.000,00"
Casa,Neves,Ponta Grossa,2 vagas,3 quartos,175 m²,1,"R$ 350.000,00"
Casa,Balneário Volta Ao Mundo I,Itapoá,1 vaga,3 quartos,75 m²,2,"R$ 350.000,00"
Casa,João Costa,Joinville,2 vagas,3 quartos,120 m²,1,"R$ 350.000,00"
Casa,Fraron,Pato Branco,1 vaga,3 quartos,87 m²,2,"R$ 350.000,00"
Casa,São Francisco,Pato Branco,2 vagas,2 quartos,54 m²,1,"R$ 350.000,00"
Sobrado,Boqueirão,Curitiba,2 vagas,3 quartos,76 m²,3,"R$ 350.000,00"
Apartamento,Novo Mundo,Curitiba,1 vaga,3 quartos,92 m²,1,"R$ 350.000,00"
Casa,Boqueirão,Curitiba,0 vaga,2 quartos,90 m²,1,"R$ 350.000,00"
Casa,Sítio Cercado,Curitiba,2 vagas,5 quartos,130 m²,3,"R$ 350.000,00"
Casa,São Vicente,Pato Branco,0 vaga,0 quarto,618 m²,0,"R$ 350.000,00"
Casa,Albatroz,Matinhos,2 vagas,2 quartos,68 m²,3,"R$ 350.000,00"
Sobrado,Boqueirão,Curitiba,1 vaga,3 quartos,81 m²,1,"R$ 350.000,00"
Apartamento,Bacacheri,Curitiba,1 vaga,3 quartos,84 m²,2,"R$ 350.000,00"
Apartamento,Ahú,Curitiba,1 vaga,2 quartos,101 m²,1,"R$ 350.000,00"
Casa,Pinheirinho,Curitiba,2 vagas,2 quartos,51 m²,1,"R$ 350.000,00"
Casa,São Dimas,Colombo,2 vagas,3 quartos,67 m²,1,"R$ 350.000,00"
Sobrado,Cidade Industrial,Curitiba,2 vagas,4 quartos,120 m²,2,"R$ 350.000,00"
Sobrado,Bairro Alto,Curitiba,2 vagas,3 quartos,78 m²,2,"R$ 350.000,00"
Sobrado,Iguaçu,Fazenda Rio Grande,0 vaga,3 quartos,82 m²,3,"R$ 350.000,00"
Casa,Paloma,Colombo,1 vaga,3 quartos,120 m²,1,"R$ 349.900,00"
Sobrado,Jardim Itália,Colombo,1 vaga,2 quartos,150 m²,1,"R$ 349.900,00"
Sobrado,Sítio Cercado,Curitiba,1 vaga,2 quartos,80 m²,0,"R$ 349.000,00"
Casa,Monções,Matinhos,2 vagas,2 quartos,61 m²,2,"R$ 349.000,00"
Apartamento,Mercês,Curitiba,1 vaga,3 quartos,123 m²,2,"R$ 349.000,00"
Apartamento,Tabuleiro,Matinhos,1 vaga,1 quarto,65 m²,1,"R$ 349.000,00"
Apartamento,Weissópolis,Pinhais,1 vaga,2 quartos,87 m²,1,"R$ 349.000,00"
Casa,Cidade Industrial,Curitiba,0 vaga,4 quartos,150 m²,2,"R$ 349.000,00"
Casa,Bom Retiro,Matinhos,2 vagas,3 quartos,90 m²,3,"R$ 349.000,00"
Casa,Alto Boqueirão,Curitiba,2 vagas,3 quartos,71 m²,1,"R$ 349.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,2 quartos,114 m²,2,"R$ 349.000,00"
Apartamento,Amadori,Pato Branco,1 vaga,3 quartos,73 m²,1,"R$ 349.000,00"
Casa,Alto Boqueirão,Curitiba,2 vagas,3 quartos,60 m²,1,"R$ 349.000,00"
Apartamento,Balneário Itapoá,Itapoá,1 vaga,2 quartos,70 m²,2,"R$ 349.000,00"
Apartamento,Hauer,Curitiba,1 vaga,2 quartos,51 m²,1,"R$ 348.328,00"
Casa,Campo Pequeno,Colombo,0 vaga,3 quartos,117 m²,1,"R$ 348.000,00"
Sobrado,Santa Cândida,Curitiba,2 vagas,3 quartos,130 m²,3,"R$ 347.000,00"
Garden,Água Verde,Curitiba,1 vaga,1 quarto,69 m²,0,"R$ 346.951,27"
Casa,Vila São José,Colombo,2 vagas,3 quartos,66 m²,2,"R$ 345.000,00"
Apartamento,Água Verde,Curitiba,0 vaga,3 quartos,92 m²,2,"R$ 345.000,00"
Apartamento,Hauer,Curitiba,1 vaga,3 quartos,83 m²,2,"R$ 345.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,3 quartos,93 m²,1,"R$ 345.000,00"
Casa,Vila São José,Colombo,2 vagas,3 quartos,66 m²,2,"R$ 345.000,00"
Casa,Afonso Pena,São José Dos Pinhais,2 vagas,3 quartos,60 m²,1,"R$ 345.000,00"
Apartamento,Pinheirinho,Curitiba,1 vaga,2 quartos,83 m²,1,"R$ 345.000,00"
Casa,Cidade Industrial,Curitiba,2 vagas,2 quartos,65 m²,1,"R$ 345.000,00"
Sobrado,Contorno,Ponta Grossa,3 vagas,2 quartos,72 m²,2,"R$ 345.000,00"
Sobrado,Santa Cândida,Curitiba,2 vagas,2 quartos,64 m²,2,"R$ 345.000,00"
Casa,Uberaba,Curitiba,1 vaga,3 quartos,104 m²,1,"R$ 345.000,00"
Casa,Vila Antônio Seguro,Campo Largo,0 vaga,3 quartos,75 m²,2,"R$ 345.000,00"
Apartamento,Santa Felicidade,Curitiba,1 vaga,1 quarto,83 m²,1,"R$ 345.000,00"
Apartamento,Jardim Amélia,Pinhais,1 vaga,2 quartos,91 m²,1,"R$ 345.000,00"
Sobrado,Bairro Alto,Curitiba,2 vagas,3 quartos,76 m²,2,"R$ 345.000,00"
Apartamento,Capão Raso,Curitiba,1 vaga,2 quartos,44 m²,1,"R$ 344.043,38"
Apartamento,Alto Tarumã,Pinhais,0 vaga,2 quartos,55 m²,1,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,0 vaga,0 quarto,52 m²,0,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,1 vaga,2 quartos,52 m²,1,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,1 vaga,2 quartos,55 m²,1,"R$ 342.353,00"
Apartamento,Alphaville Graciosa,Pinhais,0 vaga,2 quartos,52 m²,0,"R$ 342.353,00"
Apartamento,Alphaville Graciosa,Pinhais,1 vaga,2 quartos,52 m²,1,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,0 vaga,2 quartos,55 m²,1,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,1 vaga,2 quartos,55 m²,0,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,0 vaga,2 quartos,55 m²,1,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,0 vaga,2 quartos,52 m²,0,"R$ 342.353,00"
Apartamento,Alto Tarumã,Pinhais,0 vaga,2 quartos,52 m²,0,"R$ 342.353,00"
Apartamento,Lindóia,Curitiba,1 vaga,2 quartos,81 m²,2,"R$ 340.000,00"
Casa,Alto Boqueirão,Curitiba,0 vaga,2 quartos,72 m²,1,"R$ 340.000,00"
Apartamento,Centro,Curitiba,1 vaga,2 quartos,83 m²,1,"R$ 340.000,00"
Apartamento,Balneário Itapoá,Itapoá,1 vaga,2 quartos,70 m²,2,"R$ 340.000,00"
Studio,Rebouças,Curitiba,1 vaga,1 quarto,59 m²,1,"R$ 340.000,00"
Apartamento,Hauer,Curitiba,1 vaga,3 quartos,86 m²,2,"R$ 340.000,00"
Casa,Balneario Gaivotas,Matinhos,2 vagas,2 quartos,55 m²,2,"R$ 340.000,00"
Casa,São Marcos,Campo Largo,1 vaga,3 quartos,73 m²,1,"R$ 340.000,00"
Apartamento,Santa Quitéria,Curitiba,1 vaga,3 quartos,108 m²,2,"R$ 340.000,00"
Casa,Jardim Das Graças,Colombo,2 vagas,3 quartos,80 m²,1,"R$ 340.000,00"
Casa,Xaxim,Curitiba,3 vagas,3 quartos,75 m²,2,"R$ 340.000,00"
Apartamento,São Francisco,Curitiba,1 vaga,3 quartos,121 m²,2,"R$ 340.000,00"
Sobrado,Uberaba,Curitiba,1 vaga,2 quartos,110 m²,2,"R$ 340.000,00"
Apartamento,Capão Raso,Curitiba,1 vaga,2 quartos,65 m²,1,"R$ 340.000,00"
Apartamento,Pinheirinho,Curitiba,1 vaga,3 quartos,85 m²,2,"R$ 340.000,00"
Casa,Tatuquara,Curitiba,3 vagas,10 quartos,280 m²,5,"R$ 340.000,00"
Apartamento,Xaxim,Curitiba,1 vaga,3 quartos,119 m²,2,"R$ 340.000,00"
Apartamento,Caioba,Matinhos,0 vaga,2 quartos,63 m²,0,"R$ 340.000,00"
Apartamento,Novo Mundo,Curitiba,1 vaga,3 quartos,112 m²,2,"R$ 340.000,00"
Casa,Jardim Das Graças,Colombo,2 vagas,3 quartos,60 m²,1,"R$ 339.600,00"
Casa,Jardim Das Graças,Colombo,2 vagas,3 quartos,60 m²,2,"R$ 339.600,00"
Apartamento,Centro,Pato Branco,1 vaga,1 quarto,42 m²,1,"R$ 339.000,00"
Sobrado,Fraron,Pato Branco,2 vagas,2 quartos,69 m²,2,"R$ 339.000,00"
Sobrado,Umbará,Curitiba,2 vagas,2 quartos,72 m²,2,"R$ 339.000,00"
Apartamento,São Cristóvão,São José Dos Pinhais,1 vaga,3 quartos,63 m²,1,"R$ 339.000,00"
Apartamento,Centro,Pato Branco,1 vaga,3 quartos,135 m²,2,"R$ 339.000,00"
Casa,São Gabriel,Colombo,1 vaga,3 quartos,78 m²,1,"R$ 339.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,2 quartos,106 m²,2,"R$ 338.000,00"
Apartamento,Atuba,Colombo,2 vagas,3 quartos,81 m²,2,"R$ 337.000,00"
Casa,Jardim Monza,Colombo,3 vagas,2 quartos,60 m²,2,"R$ 335.000,00"
Apartamento,Jardim Amélia,Pinhais,1 vaga,2 quartos,95 m²,1,"R$ 335.000,00"
Apartamento,Jardim Amélia,Pinhais,1 vaga,2 quartos,93 m²,1,"R$ 335.000,00"
Apartamento,Vila Izabel,Curitiba,1 vaga,3 quartos,97 m²,1,"R$ 335.000,00"
Apartamento,Alto Da Rua Xv,Curitiba,1 vaga,2 quartos,84 m²,1,"R$ 335.000,00"
Casa,Afonso Pena,São José Dos Pinhais,3 vagas,3 quartos,62 m²,1,"R$ 335.000,00"
Apartamento,Estradinha,Paranaguá,1 vaga,2 quartos,78 m²,2,"R$ 335.000,00"
Apartamento,Centro,Curitiba,0 vaga,3 quartos,77 m²,2,"R$ 335.000,00"
Apartamento,São Francisco,Curitiba,3 vagas,1 quarto,41 m²,1,"R$ 335.000,00"
Apartamento,Loteamento Montparnasse,Almirante Tamandaré,1 vaga,2 quartos,60 m²,1,"R$ 335.000,00"
Casa,Jardim Monza,Colombo,3 vagas,2 quartos,60 m²,2,"R$ 335.000,00"
Sobrado,Jardim Quitandinha,Colombo,2 vagas,3 quartos,65 m²,2,"R$ 335.000,00"
Apartamento,Centro,Curitiba,0 vaga,3 quartos,115 m²,2,"R$ 332.500,00"
Apartamento,Hugo Lange,Curitiba,1 vaga,3 quartos,72 m²,2,"R$ 330.000,00"
Casa,Jardim Lise,Campo Largo,2 vagas,3 quartos,75 m²,0,"R$ 330.000,00"
Casa,Cidade Industrial,Curitiba,2 vagas,3 quartos,110 m²,2,"R$ 330.000,00"
Apartamento,Batel,Curitiba,0 vaga,3 quartos,76 m²,1,"R$ 330.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,2 quartos,76 m²,1,"R$ 330.000,00"
Casa,Sítio Cercado,Curitiba,2 vagas,2 quartos,100 m²,1,"R$ 330.000,00"
Sobrado,Santa Cândida,Curitiba,3 vagas,5 quartos,210 m²,2,"R$ 330.000,00"
Casa,Abranches,Curitiba,2 vagas,3 quartos,90 m²,2,"R$ 330.000,00"
Casa,Fraron,Pato Branco,1 vaga,2 quartos,66 m²,2,"R$ 330.000,00"
Sobrado,Fraron,Pato Branco,1 vaga,2 quartos,78 m²,2,"R$ 330.000,00"
Apartamento,Centro,Curitiba,0 vaga,1 quarto,55 m²,1,"R$ 330.000,00"
Casa,Ipê,São José Dos Pinhais,1 vaga,3 quartos,64 m²,1,"R$ 330.000,00"
Casa,Campo Pequeno,Colombo,2 vagas,3 quartos,101 m²,1,"R$ 330.000,00"
Apartamento,Jardim Amélia,Pinhais,1 vaga,3 quartos,79 m²,1,"R$ 330.000,00"
Casa,Sítio Cercado,Curitiba,1 vaga,2 quartos,82 m²,1,"R$ 330.000,00"
Sobrado,Pinheirinho,Curitiba,2 vagas,2 quartos,63 m²,2,"R$ 330.000,00"
Casa,Alto Boqueirão,Curitiba,2 vagas,2 quartos,90 m²,1,"R$ 330.000,00"
Casa,Maracana,Colombo,2 vagas,3 quartos,65 m²,1,"R$ 330.000,00"
Casa,Cidade Industrial,Curitiba,1 vaga,2 quartos,56 m²,1,"R$ 330.000,00"
Apartamento,Atuba,Curitiba,1 vaga,3 quartos,59 m²,0,"R$ 330.000,00"
Sobrado,Pinheirinho,Pato Branco,1 vaga,2 quartos,64 m²,1,"R$ 330.000,00"
Apartamento,Balneário Eliane,Guaratuba,1 vaga,2 quartos,83 m²,2,"R$ 330.000,00"
Casa,São Marcos,Campo Largo,4 vagas,3 quartos,95 m²,1,"R$ 330.000,00"
Apartamento,Xaxim,Curitiba,1 vaga,3 quartos,81 m²,1,"R$ 330.000,00"
Apartamento,Centro,Pato Branco,1 vaga,1 quarto,87 m²,1,"R$ 330.000,00"
Casa,Contorno,Ponta Grossa,2 vagas,3 quartos,114 m²,2,"R$ 330.000,00"
Casa,Fraron,Pato Branco,2 vagas,2 quartos,69 m²,1,"R$ 330.000,00"
Casa,Cruzeiro,São José Dos Pinhais,1 vaga,2 quartos,74 m²,1,"R$ 330.000,00"
Apartamento,Vila São José,Colombo,3 vagas,3 quartos,90 m²,2,"R$ 330.000,00"
Casa,Alto Boqueirão,Curitiba,1 vaga,3 quartos,70 m²,2,"R$ 330.000,00"
Apartamento,Atuba,Curitiba,2 vagas,2 quartos,100 m²,1,"R$ 330.000,00"
Apartamento,Jardim Amélia,Pinhais,1 vaga,3 quartos,79 m²,1,"R$ 330.000,00"
Casa,Sítio Cercado,Curitiba,0 vaga,2 quartos,80 m²,2,"R$ 330.000,00"
Casa,Barreirinha,Curitiba,2 vagas,2 quartos,100 m²,2,"R$ 330.000,00"
Casa,Loteamento São Francisco De Assis,Campo Largo,2 vagas,3 quartos,69 m²,2,"R$ 330.000,00"
Sobrado,Eucaliptos,Fazenda Rio Grande,2 vagas,3 quartos,88 m²,2,"R$ 329.999,00"
Apartamento,Xaxim,Curitiba,1 vaga,3 quartos,69 m²,2,"R$ 329.900,00"
Casa,Jardim Monza,Colombo,1 vaga,3 quartos,54 m²,1,"R$ 329.900,00"
Apartamento,Pinheirinho,Pato Branco,1 vaga,2 quartos,105 m²,1,"R$ 329.163,92"
Casa,Sítio Cercado,Curitiba,3 vagas,3 quartos,58 m²,1,"R$ 329.000,00"
Sobrado,Fraron,Pato Branco,1 vaga,2 quartos,58 m²,2,"R$ 329.000,00"
Apartamento,Aristocrata,São José Dos Pinhais,2 vagas,2 quartos,128 m²,1,"R$ 329.000,00"
Casa,Jardim Suécia,Almirante Tamandaré,1 vaga,2 quartos,100 m²,1,"R$ 329.000,00"
Casa,Jardim Josiane,Almirante Tamandaré,1 vaga,3 quartos,79 m²,2,"R$ 329.000,00"
